QGPIORecord, QRC v6.1.0, 10-11-2021 @ 15:50:18, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1715570, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715580, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715590, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715600, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715610, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715620, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715631, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715640, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715650, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715660, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715671, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715680, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715690, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715700, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715710, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715720, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715730, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715740, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715750, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715760, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715770, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715780, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715790, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715801, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715810, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715821, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715830, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715841, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715850, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715860, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715870, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715880, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715890, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715900, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715910, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715920, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715930, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715940, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715950, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715960, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715971, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715980, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1715990, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716000, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716011, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716020, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716030, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716040, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716050, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716060, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716070, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716080, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716090, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716100, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716110, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716120, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716130, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716141, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716150, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716160, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716170, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716180, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716190, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716200, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716210, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716220, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716230, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716240, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716250, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
