QGPIORecord, QRC v6.1.0, 07-12-2021 @ 11:39:00, Windows 10 Version 2009, 10.0.19042, x86_64
Time, ra, va, VoltageState, rb, vb, ia, ib, volta, voltb, ValueIn9, ValueIn10, ValueIn11
114991, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115000, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115010, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115020, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115031, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115040, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115050, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115060, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115070, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115080, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115090, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115100, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115110, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115120, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115130, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115140, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115150, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115161, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115170, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115180, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115190, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115201, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115210, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115220, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115230, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115240, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115250, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115260, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115270, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115280, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115290, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115300, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115310, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115320, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115331, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115340, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115350, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115360, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115371, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115380, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115390, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115400, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115410, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115420, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115430, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115440, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115450, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115460, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115470, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115480, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115490, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115501, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115510, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115520, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115530, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115540, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115550, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115560, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115570, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115580, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115590, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115600, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115610, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115620, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115631, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115640, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115650, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115660, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115671, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115680, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115690, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115700, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115710, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115720, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115730, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115740, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115750, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115760, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115770, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115780, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115790, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115801, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115810, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115820, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115830, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115841, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115850, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115860, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115870, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115880, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115890, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115900, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115910, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115920, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115930, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115940, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115950, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115960, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115971, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115980, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
115990, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116000, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116011, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116020, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116030, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116040, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116050, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116060, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116070, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116080, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116090, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116100, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116110, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116120, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116130, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116141, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116150, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116160, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116170, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116180, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116190, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116200, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116210, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116220, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116230, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116240, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116250, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116260, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116271, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116280, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116290, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116300, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116311, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116320, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116330, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116340, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116350, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116360, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116370, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116380, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116390, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116400, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116410, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116420, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116430, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116441, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116450, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116460, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116470, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116481, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116490, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116500, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116510, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116520, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116530, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116540, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116550, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116560, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116570, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116580, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116590, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116600, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116611, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116620, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116630, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116640, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116651, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116660, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116670, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116680, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116690, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116700, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116710, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116720, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116730, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116740, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116750, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116760, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116770, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116781, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116790, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116800, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116810, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116820, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116830, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116840, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116850, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116860, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116870, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116880, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116890, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116900, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116911, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116920, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116930, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116940, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116951, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116960, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116970, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116980, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
116990, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117000, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117010, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117020, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117030, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117040, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117050, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117060, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117070, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117081, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117090, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117100, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117110, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117121, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117130, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117140, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117150, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117160, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117170, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117180, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117190, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117200, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117210, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117220, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117230, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117240, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117251, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117260, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117270, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117280, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117291, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117300, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117310, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117320, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117330, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117340, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117350, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117360, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117370, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117380, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117390, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117400, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117410, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117421, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117430, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117440, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117450, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117460, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117470, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117480, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117490, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117500, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117510, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117520, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117530, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117540, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117551, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117560, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117570, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117580, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117591, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117600, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117610, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117620, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117630, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117640, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117650, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117660, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117670, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117680, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117690, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117700, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117710, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117721, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117730, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117740, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117750, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117761, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117770, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117780, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117790, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117800, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117810, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117820, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117830, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117840, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117850, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117860, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117870, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117880, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117891, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117900, 0.205966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117910, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117920, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117931, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117940, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117950, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117960, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117970, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117980, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
117990, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118000, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118010, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118020, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118030, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118040, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118050, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118061, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118070, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118080, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118090, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118100, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118110, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118120, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118130, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118140, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118150, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118160, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118170, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118180, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118191, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118200, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118210, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118220, 0.207514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118231, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118240, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118250, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118260, 0.210684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118270, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
118280, 0.209086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
