QGPIORecord, QRC v6.1.0, 21-12-2021 @ 00:30:15, Windows 10 Version 2009, 10.0.19042, x86_64
Time, y1, y2, x1, x2, x3, P11, P12, P22, P13, P23, P33, ValueIn11
977062, 0.150085, 0.148539, -0.169601, -0.331649, -1.72959, 0, 0, 0, 0, 0, 0, 0
977072, 0.150085, 0.148539, -0.169632, -0.331847, -1.72959, 0, 0, 0, 0, 0, 0, 0
977082, 0.150085, 0.148539, -0.169664, -0.332044, -1.72959, 0, 0, 0, 0, 0, 0, 0
977092, 0.150085, 0.148539, -0.169696, -0.332242, -1.72959, 0, 0, 0, 0, 0, 0, 0
977102, 0.150085, 0.148539, -0.169727, -0.332439, -1.72959, 0, 0, 0, 0, 0, 0, 0
977112, 0.150085, 0.148539, -0.169759, -0.332637, -1.72959, 0, 0, 0, 0, 0, 0, 0
977122, 0.150085, 0.148539, -0.169791, -0.332834, -1.72959, 0, 0, 0, 0, 0, 0, 0
977132, 0.150085, 0.148539, -0.169822, -0.333032, -1.72959, 0, 0, 0, 0, 0, 0, 0
977142, 0.150085, 0.148539, -0.169854, -0.333229, -1.72959, 0, 0, 0, 0, 0, 0, 0
977152, 0.150085, 0.148539, -0.169885, -0.333427, -1.72959, 0, 0, 0, 0, 0, 0, 0
977162, 0.150085, 0.148539, -0.169917, -0.333624, -1.72959, 0, 0, 0, 0, 0, 0, 0
977172, 0.150085, 0.148539, -0.169949, -0.333822, -1.72959, 0, 0, 0, 0, 0, 0, 0
977182, 0.150085, 0.148539, -0.16998, -0.334019, -1.72959, 0, 0, 0, 0, 0, 0, 0
977192, 0.150085, 0.148539, -0.170012, -0.334217, -1.72959, 0, 0, 0, 0, 0, 0, 0
977202, 0.150085, 0.148539, -0.170044, -0.334414, -1.72959, 0, 0, 0, 0, 0, 0, 0
977212, 0.150085, 0.148539, -0.170075, -0.334612, -1.72959, 0, 0, 0, 0, 0, 0, 0
977222, 0.150085, 0.148539, -0.170107, -0.334809, -1.72959, 0, 0, 0, 0, 0, 0, 0
977232, 0.150085, 0.148539, -0.170138, -0.335006, -1.72959, 0, 0, 0, 0, 0, 0, 0
977242, 0.150085, 0.148539, -0.17017, -0.335204, -1.72959, 0, 0, 0, 0, 0, 0, 0
977252, 0.150085, 0.148539, -0.170202, -0.335401, -1.72959, 0, 0, 0, 0, 0, 0, 0
977262, 0.150085, 0.148539, -0.170233, -0.335599, -1.72959, 0, 0, 0, 0, 0, 0, 0
977272, 0.150085, 0.148539, -0.170265, -0.335796, -1.72959, 0, 0, 0, 0, 0, 0, 0
977282, 0.150085, 0.148539, -0.170297, -0.335994, -1.72959, 0, 0, 0, 0, 0, 0, 0
977292, 0.150085, 0.148539, -0.170328, -0.336191, -1.72959, 0, 0, 0, 0, 0, 0, 0
977302, 0.150085, 0.148539, -0.17036, -0.336389, -1.72959, 0, 0, 0, 0, 0, 0, 0
977312, 0.150085, 0.148539, -0.170391, -0.336586, -1.72959, 0, 0, 0, 0, 0, 0, 0
977321, 0.150085, 0.148539, -0.170423, -0.336784, -1.72959, 0, 0, 0, 0, 0, 0, 0
977332, 0.150085, 0.148539, -0.170455, -0.336981, -1.72959, 0, 0, 0, 0, 0, 0, 0
977342, 0.150085, 0.148539, -0.170486, -0.337179, -1.72959, 0, 0, 0, 0, 0, 0, 0
977352, 0.150085, 0.148539, -0.170518, -0.337376, -1.72959, 0, 0, 0, 0, 0, 0, 0
977362, 0.150085, 0.148539, -0.170549, -0.337574, -1.72959, 0, 0, 0, 0, 0, 0, 0
977372, 0.150085, 0.148539, -0.170581, -0.337771, -1.72959, 0, 0, 0, 0, 0, 0, 0
977382, 0.150085, 0.148539, -0.170613, -0.337969, -1.72959, 0, 0, 0, 0, 0, 0, 0
977392, 0.150085, 0.148539, -0.170644, -0.338166, -1.72959, 0, 0, 0, 0, 0, 0, 0
977402, 0.150085, 0.148539, -0.170676, -0.338363, -1.72959, 0, 0, 0, 0, 0, 0, 0
977412, 0.150085, 0.148539, -0.170708, -0.338561, -1.72959, 0, 0, 0, 0, 0, 0, 0
977422, 0.150085, 0.148539, -0.170739, -0.338758, -1.72959, 0, 0, 0, 0, 0, 0, 0
977432, 0.150085, 0.148539, -0.170771, -0.338956, -1.72959, 0, 0, 0, 0, 0, 0, 0
977442, 0.150085, 0.148539, -0.170802, -0.339153, -1.72959, 0, 0, 0, 0, 0, 0, 0
977452, 0.150085, 0.148539, -0.170834, -0.339351, -1.72959, 0, 0, 0, 0, 0, 0, 0
977462, 0.150085, 0.148539, -0.170866, -0.339548, -1.72959, 0, 0, 0, 0, 0, 0, 0
977472, 0.150085, 0.148539, -0.170897, -0.339746, -1.72959, 0, 0, 0, 0, 0, 0, 0
977482, 0.150085, 0.148539, -0.170929, -0.339943, -1.72959, 0, 0, 0, 0, 0, 0, 0
977491, 0.150085, 0.148539, -0.170961, -0.340141, -1.72959, 0, 0, 0, 0, 0, 0, 0
977502, 0.150085, 0.148539, -0.170992, -0.340338, -1.72959, 0, 0, 0, 0, 0, 0, 0
977512, 0.150085, 0.148539, -0.171024, -0.340536, -1.72959, 0, 0, 0, 0, 0, 0, 0
977522, 0.150085, 0.148539, -0.171055, -0.340733, -1.72959, 0, 0, 0, 0, 0, 0, 0
977532, 0.150085, 0.148539, -0.171087, -0.340931, -1.72959, 0, 0, 0, 0, 0, 0, 0
977542, 0.150085, 0.148539, -0.171119, -0.341128, -1.72959, 0, 0, 0, 0, 0, 0, 0
977552, 0.150085, 0.148539, -0.17115, -0.341326, -1.72959, 0, 0, 0, 0, 0, 0, 0
977562, 0.150085, 0.148539, -0.171182, -0.341523, -1.72959, 0, 0, 0, 0, 0, 0, 0
977572, 0.150085, 0.148539, -0.171213, -0.34172, -1.72959, 0, 0, 0, 0, 0, 0, 0
977582, 0.150085, 0.148539, -0.171245, -0.341918, -1.72959, 0, 0, 0, 0, 0, 0, 0
977592, 0.150085, 0.148539, -0.171277, -0.342115, -1.72959, 0, 0, 0, 0, 0, 0, 0
977602, 0.150085, 0.148539, -0.171308, -0.342313, -1.72959, 0, 0, 0, 0, 0, 0, 0
977612, 0.150085, 0.148539, -0.17134, -0.34251, -1.72959, 0, 0, 0, 0, 0, 0, 0
977622, 0.150085, 0.148539, -0.171372, -0.342708, -1.72959, 0, 0, 0, 0, 0, 0, 0
977632, 0.150085, 0.148539, -0.171403, -0.342905, -1.72959, 0, 0, 0, 0, 0, 0, 0
977642, 0.150085, 0.148539, -0.171435, -0.343103, -1.72959, 0, 0, 0, 0, 0, 0, 0
977652, 0.150085, 0.148539, -0.171466, -0.3433, -1.72959, 0, 0, 0, 0, 0, 0, 0
977662, 0.150085, 0.148539, -0.171498, -0.343498, -1.72959, 0, 0, 0, 0, 0, 0, 0
977672, 0.150085, 0.148539, -0.17153, -0.343695, -1.72959, 0, 0, 0, 0, 0, 0, 0
977682, 0.150085, 0.148539, -0.171561, -0.343893, -1.72959, 0, 0, 0, 0, 0, 0, 0
977692, 0.150085, 0.148539, -0.171593, -0.34409, -1.72959, 0, 0, 0, 0, 0, 0, 0
977702, 0.150085, 0.148539, -0.171625, -0.344288, -1.72959, 0, 0, 0, 0, 0, 0, 0
977712, 0.150085, 0.148539, -0.171656, -0.344485, -1.72959, 0, 0, 0, 0, 0, 0, 0
977722, 0.150085, 0.148539, -0.171688, -0.344683, -1.72959, 0, 0, 0, 0, 0, 0, 0
977732, 0.150085, 0.148539, -0.171719, -0.34488, -1.72959, 0, 0, 0, 0, 0, 0, 0
977742, 0.150085, 0.148539, -0.171751, -0.345077, -1.72959, 0, 0, 0, 0, 0, 0, 0
977752, 0.150085, 0.148539, -0.171783, -0.345275, -1.72959, 0, 0, 0, 0, 0, 0, 0
977762, 0.150085, 0.148539, -0.171814, -0.345472, -1.72959, 0, 0, 0, 0, 0, 0, 0
977772, 0.150085, 0.148539, -0.171846, -0.34567, -1.72959, 0, 0, 0, 0, 0, 0, 0
977782, 0.150085, 0.148539, -0.171878, -0.345867, -1.72959, 0, 0, 0, 0, 0, 0, 0
977792, 0.150085, 0.148539, -0.171909, -0.346065, -1.72959, 0, 0, 0, 0, 0, 0, 0
977802, 0.150085, 0.148539, -0.171941, -0.346262, -1.72959, 0, 0, 0, 0, 0, 0, 0
977812, 0.150085, 0.148539, -0.171972, -0.34646, -1.72959, 0, 0, 0, 0, 0, 0, 0
977822, 0.150085, 0.148539, -0.172004, -0.346657, -1.72959, 0, 0, 0, 0, 0, 0, 0
977832, 0.150085, 0.148539, -0.172036, -0.346855, -1.72959, 0, 0, 0, 0, 0, 0, 0
977842, 0.150085, 0.148539, -0.172067, -0.347052, -1.72959, 0, 0, 0, 0, 0, 0, 0
977852, 0.150085, 0.148539, -0.172099, -0.34725, -1.72959, 0, 0, 0, 0, 0, 0, 0
977862, 0.150085, 0.148539, -0.17213, -0.347447, -1.72959, 0, 0, 0, 0, 0, 0, 0
977872, 0.150085, 0.148539, -0.172162, -0.347645, -1.72959, 0, 0, 0, 0, 0, 0, 0
977882, 0.150085, 0.148539, -0.172194, -0.347842, -1.72959, 0, 0, 0, 0, 0, 0, 0
977892, 0.150085, 0.148539, -0.172225, -0.34804, -1.72959, 0, 0, 0, 0, 0, 0, 0
977902, 0.150085, 0.148539, -0.172257, -0.348237, -1.72959, 0, 0, 0, 0, 0, 0, 0
977912, 0.150085, 0.148539, -0.172289, -0.348434, -1.72959, 0, 0, 0, 0, 0, 0, 0
977922, 0.150085, 0.148539, -0.17232, -0.348632, -1.72959, 0, 0, 0, 0, 0, 0, 0
977932, 0.150085, 0.148539, -0.172352, -0.348829, -1.72959, 0, 0, 0, 0, 0, 0, 0
977942, 0.150085, 0.148539, -0.172383, -0.349027, -1.72959, 0, 0, 0, 0, 0, 0, 0
977952, 0.150085, 0.148539, -0.172415, -0.349224, -1.72959, 0, 0, 0, 0, 0, 0, 0
977961, 0.150085, 0.148539, -0.172447, -0.349422, -1.72959, 0, 0, 0, 0, 0, 0, 0
977972, 0.150085, 0.148539, -0.172478, -0.349619, -1.72959, 0, 0, 0, 0, 0, 0, 0
977982, 0.150085, 0.148539, -0.17251, -0.349817, -1.72959, 0, 0, 0, 0, 0, 0, 0
977992, 0.150085, 0.148539, -0.172542, -0.350014, -1.72959, 0, 0, 0, 0, 0, 0, 0
978002, 0.150085, 0.148539, -0.172573, -0.350212, -1.72959, 0, 0, 0, 0, 0, 0, 0
978012, 0.150085, 0.148539, -0.172605, -0.350409, -1.72959, 0, 0, 0, 0, 0, 0, 0
978022, 0.150085, 0.148539, -0.172636, -0.350607, -1.72959, 0, 0, 0, 0, 0, 0, 0
978032, 0.150085, 0.148539, -0.172668, -0.350804, -1.72959, 0, 0, 0, 0, 0, 0, 0
978042, 0.150085, 0.148539, -0.1727, -0.351002, -1.72959, 0, 0, 0, 0, 0, 0, 0
978052, 0.150085, 0.148539, -0.172731, -0.351199, -1.72959, 0, 0, 0, 0, 0, 0, 0
978062, 0.150085, 0.148539, -0.172763, -0.351397, -1.72959, 0, 0, 0, 0, 0, 0, 0
978072, 0.150085, 0.148539, -0.172795, -0.351594, -1.72959, 0, 0, 0, 0, 0, 0, 0
978082, 0.150085, 0.148539, -0.172826, -0.351791, -1.72959, 0, 0, 0, 0, 0, 0, 0
978092, 0.150085, 0.148539, -0.172858, -0.351989, -1.72959, 0, 0, 0, 0, 0, 0, 0
978102, 0.150085, 0.148539, -0.172889, -0.352186, -1.72959, 0, 0, 0, 0, 0, 0, 0
978112, 0.150085, 0.148539, -0.172921, -0.352384, -1.72959, 0, 0, 0, 0, 0, 0, 0
978122, 0.150085, 0.148539, -0.172953, -0.352581, -1.72959, 0, 0, 0, 0, 0, 0, 0
978131, 0.150085, 0.148539, -0.172984, -0.352779, -1.72959, 0, 0, 0, 0, 0, 0, 0
978142, 0.150085, 0.148539, -0.173016, -0.352976, -1.72959, 0, 0, 0, 0, 0, 0, 0
978152, 0.150085, 0.148539, -0.173047, -0.353174, -1.72959, 0, 0, 0, 0, 0, 0, 0
978162, 0.150085, 0.148539, -0.173079, -0.353371, -1.72959, 0, 0, 0, 0, 0, 0, 0
978172, 0.150085, 0.148539, -0.173111, -0.353569, -1.72959, 0, 0, 0, 0, 0, 0, 0
978182, 0.150085, 0.148539, -0.173142, -0.353766, -1.72959, 0, 0, 0, 0, 0, 0, 0
978192, 0.150085, 0.148539, -0.173174, -0.353964, -1.72959, 0, 0, 0, 0, 0, 0, 0
978202, 0.150085, 0.148539, -0.173206, -0.354161, -1.72959, 0, 0, 0, 0, 0, 0, 0
978212, 0.150085, 0.148539, -0.173237, -0.354359, -1.72959, 0, 0, 0, 0, 0, 0, 0
978222, 0.150085, 0.148539, -0.173269, -0.354556, -1.72959, 0, 0, 0, 0, 0, 0, 0
978232, 0.150085, 0.148539, -0.1733, -0.354753, -1.72959, 0, 0, 0, 0, 0, 0, 0
978242, 0.150085, 0.148539, -0.173332, -0.354951, -1.72959, 0, 0, 0, 0, 0, 0, 0
978252, 0.150085, 0.148539, -0.173364, -0.355148, -1.72959, 0, 0, 0, 0, 0, 0, 0
978262, 0.150085, 0.148539, -0.173395, -0.355346, -1.72959, 0, 0, 0, 0, 0, 0, 0
978272, 0.150085, 0.148539, -0.173427, -0.355543, -1.72959, 0, 0, 0, 0, 0, 0, 0
978282, 0.150085, 0.148539, -0.173459, -0.355741, -1.72959, 0, 0, 0, 0, 0, 0, 0
978292, 0.150085, 0.148539, -0.17349, -0.355938, -1.72959, 0, 0, 0, 0, 0, 0, 0
978302, 0.150085, 0.148539, -0.173522, -0.356136, -1.72959, 0, 0, 0, 0, 0, 0, 0
978312, 0.150085, 0.148539, -0.173553, -0.356333, -1.72959, 0, 0, 0, 0, 0, 0, 0
978322, 0.150085, 0.148539, -0.173585, -0.356531, -1.72959, 0, 0, 0, 0, 0, 0, 0
978332, 0.150085, 0.148539, -0.173617, -0.356728, -1.72959, 0, 0, 0, 0, 0, 0, 0
978342, 0.150085, 0.148539, -0.173648, -0.356926, -1.72959, 0, 0, 0, 0, 0, 0, 0
978352, 0.150085, 0.148539, -0.17368, -0.357123, -1.72959, 0, 0, 0, 0, 0, 0, 0
978362, 0.150085, 0.148539, -0.173711, -0.357321, -1.72959, 0, 0, 0, 0, 0, 0, 0
978372, 0.150085, 0.148539, -0.173743, -0.357518, -1.72959, 0, 0, 0, 0, 0, 0, 0
978382, 0.150085, 0.148539, -0.173775, -0.357716, -1.72959, 0, 0, 0, 0, 0, 0, 0
978392, 0.150085, 0.148539, -0.173806, -0.357913, -1.72959, 0, 0, 0, 0, 0, 0, 0
978402, 0.150085, 0.148539, -0.173838, -0.35811, -1.72959, 0, 0, 0, 0, 0, 0, 0
978412, 0.150085, 0.148539, -0.17387, -0.358308, -1.72959, 0, 0, 0, 0, 0, 0, 0
978422, 0.150085, 0.148539, -0.173901, -0.358505, -1.72959, 0, 0, 0, 0, 0, 0, 0
978432, 0.150085, 0.148539, -0.173933, -0.358703, -1.72959, 0, 0, 0, 0, 0, 0, 0
978442, 0.150085, 0.148539, -0.173964, -0.3589, -1.72959, 0, 0, 0, 0, 0, 0, 0
978452, 0.150085, 0.148539, -0.173996, -0.359098, -1.72959, 0, 0, 0, 0, 0, 0, 0
978462, 0.150085, 0.148539, -0.174028, -0.359295, -1.72959, 0, 0, 0, 0, 0, 0, 0
978472, 0.150085, 0.148539, -0.174059, -0.359493, -1.72959, 0, 0, 0, 0, 0, 0, 0
978482, 0.150085, 0.148539, -0.174091, -0.35969, -1.72959, 0, 0, 0, 0, 0, 0, 0
978492, 0.150085, 0.148539, -0.174123, -0.359888, -1.72959, 0, 0, 0, 0, 0, 0, 0
978502, 0.150085, 0.148539, -0.174154, -0.360085, -1.72959, 0, 0, 0, 0, 0, 0, 0
978512, 0.150085, 0.148539, -0.174186, -0.360283, -1.72959, 0, 0, 0, 0, 0, 0, 0
978522, 0.150085, 0.148539, -0.174217, -0.36048, -1.72959, 0, 0, 0, 0, 0, 0, 0
978532, 0.150085, 0.148539, -0.174249, -0.360678, -1.72959, 0, 0, 0, 0, 0, 0, 0
978542, 0.150085, 0.148539, -0.174281, -0.360875, -1.72959, 0, 0, 0, 0, 0, 0, 0
978552, 0.150085, 0.148539, -0.174312, -0.361073, -1.72959, 0, 0, 0, 0, 0, 0, 0
978562, 0.150085, 0.148539, -0.174344, -0.36127, -1.72959, 0, 0, 0, 0, 0, 0, 0
978572, 0.150085, 0.148539, -0.174376, -0.361467, -1.72959, 0, 0, 0, 0, 0, 0, 0
978582, 0.150085, 0.148539, -0.174407, -0.361665, -1.72959, 0, 0, 0, 0, 0, 0, 0
978592, 0.150085, 0.148539, -0.174439, -0.361862, -1.72959, 0, 0, 0, 0, 0, 0, 0
978601, 0.150085, 0.148539, -0.17447, -0.36206, -1.72959, 0, 0, 0, 0, 0, 0, 0
978612, 0.150085, 0.148539, -0.174502, -0.362257, -1.72959, 0, 0, 0, 0, 0, 0, 0
978622, 0.150085, 0.148539, -0.174534, -0.362455, -1.72959, 0, 0, 0, 0, 0, 0, 0
978632, 0.150085, 0.148539, -0.174565, -0.362652, -1.72959, 0, 0, 0, 0, 0, 0, 0
978642, 0.150085, 0.148539, -0.174597, -0.36285, -1.72959, 0, 0, 0, 0, 0, 0, 0
978652, 0.150085, 0.148539, -0.174628, -0.363047, -1.72959, 0, 0, 0, 0, 0, 0, 0
978662, 0.150085, 0.148539, -0.17466, -0.363245, -1.72959, 0, 0, 0, 0, 0, 0, 0
978672, 0.150085, 0.148539, -0.174692, -0.363442, -1.72959, 0, 0, 0, 0, 0, 0, 0
978682, 0.150085, 0.148539, -0.174723, -0.36364, -1.72959, 0, 0, 0, 0, 0, 0, 0
978692, 0.150085, 0.148539, -0.174755, -0.363837, -1.72959, 0, 0, 0, 0, 0, 0, 0
978702, 0.150085, 0.148539, -0.174787, -0.364035, -1.72959, 0, 0, 0, 0, 0, 0, 0
978712, 0.150085, 0.148539, -0.174818, -0.364232, -1.72959, 0, 0, 0, 0, 0, 0, 0
978722, 0.150085, 0.148539, -0.17485, -0.36443, -1.72959, 0, 0, 0, 0, 0, 0, 0
978732, 0.150085, 0.148539, -0.174881, -0.364627, -1.72959, 0, 0, 0, 0, 0, 0, 0
978742, 0.150085, 0.148539, -0.174913, -0.364824, -1.72959, 0, 0, 0, 0, 0, 0, 0
978752, 0.150085, 0.148539, -0.174945, -0.365022, -1.72959, 0, 0, 0, 0, 0, 0, 0
978762, 0.150085, 0.148539, -0.174976, -0.365219, -1.72959, 0, 0, 0, 0, 0, 0, 0
978772, 0.150085, 0.148539, -0.175008, -0.365417, -1.72959, 0, 0, 0, 0, 0, 0, 0
978782, 0.150085, 0.148539, -0.17504, -0.365614, -1.72959, 0, 0, 0, 0, 0, 0, 0
978792, 0.150085, 0.148539, -0.175071, -0.365812, -1.72959, 0, 0, 0, 0, 0, 0, 0
978802, 0.150085, 0.148539, -0.175103, -0.366009, -1.72959, 0, 0, 0, 0, 0, 0, 0
978812, 0.150085, 0.148539, -0.175134, -0.366207, -1.72959, 0, 0, 0, 0, 0, 0, 0
978822, 0.150085, 0.148539, -0.175166, -0.366404, -1.72959, 0, 0, 0, 0, 0, 0, 0
978832, 0.150085, 0.148539, -0.175198, -0.366602, -1.72959, 0, 0, 0, 0, 0, 0, 0
978842, 0.150085, 0.148539, -0.175229, -0.366799, -1.72959, 0, 0, 0, 0, 0, 0, 0
978852, 0.150085, 0.148539, -0.175261, -0.366997, -1.72959, 0, 0, 0, 0, 0, 0, 0
978862, 0.150085, 0.148539, -0.175293, -0.367194, -1.72959, 0, 0, 0, 0, 0, 0, 0
978872, 0.150085, 0.148539, -0.175324, -0.367392, -1.72959, 0, 0, 0, 0, 0, 0, 0
978882, 0.150085, 0.148539, -0.175356, -0.367589, -1.72959, 0, 0, 0, 0, 0, 0, 0
978891, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
978902, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
978912, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
978922, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
978932, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
978941, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
978952, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
978962, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
978972, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
978981, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
978992, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979002, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979012, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979021, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979032, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979042, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979052, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979062, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979072, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979082, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979092, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979102, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979111, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979122, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979132, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979142, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979151, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979162, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979172, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979182, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979191, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979202, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979212, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979222, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979231, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979241, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979252, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979262, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979271, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979281, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979292, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979302, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979312, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979321, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979332, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979342, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979352, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979361, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979372, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979382, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979392, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979401, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979411, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979422, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979432, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979441, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979451, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979462, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979472, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979482, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979491, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979502, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979512, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979522, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979531, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979542, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979552, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979562, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979571, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979581, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979592, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979602, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979612, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
979621, 0.150085, 0.148539, -0.175387, -0.367787, -1.72959, 0, 0, 0, 0, 0, 0, 0
