QGPIORecord, QRC v6.1.0, 23-11-2021 @ 17:08:06, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, VoltageA, VoltageB, ValueIn9, ValueIn10, ValueIn11
2094811, 6.67588, 7.38064, 10, 3.32412, 2.61936, 6.88333, 6.22357, 0, 0, 0, 0, 0
2094821, 4.20398, 3.85336, 10, 5.79602, 6.14664, 9.55799, 9.81148, 0, 0, 0, 0, 0
2094830, 7.36661, 6.66537, 10, 2.63339, 3.33463, 7.21792, 7.83778, 0, 0, 0, 0, 0
2094840, 10.8518, 10.1436, 10, -0.851818, -0.143558, 4.235, 4.93694, 0, 0, 0, 0, 0
2094851, 12.626, 12.9766, 10, -2.62598, -2.9766, 2.48048, 2.26625, 0, 0, 0, 0, 0
2094861, 10.1576, 10.5187, 10, -0.157582, -0.518725, 4.51121, 4.24937, 0, 0, 0, 0, 0
2094870, 6.31474, 6.31474, 10, 3.68526, 3.68526, 8.09589, 8.13364, 0, 0, 0, 0, 0
2094880, 6.66537, 6.31474, 10, 3.33463, 3.68526, 8.16406, 8.53043, 0, 0, 0, 0, 0
2094891, 9.45633, 9.10571, 10, 0.543666, 0.89429, 5.90731, 6.31143, 0, 0, 0, 0, 0
2094901, 11.5566, 11.5461, 10, -1.55657, -1.54605, 3.99743, 4.12054, 0, 0, 0, 0, 0
2094910, 11.5741, 11.9247, 10, -1.5741, -1.92473, 3.8134, 3.59917, 0, 0, 0, 0, 0
2094920, 8.06436, 9.11973, 10, 1.93564, 0.880265, 6.93338, 6.02087, 0, 0, 0, 0, 0
2094930, 7.36311, 7.0195, 10, 2.63689, 2.9805, 7.79902, 8.08407, 0, 0, 0, 0, 0
2094941, 9.45633, 8.39745, 10, 0.543666, 1.60255, 6.12109, 7.11351, 0, 0, 0, 0, 0
2094951, 10.8799, 10.1821, 10, -0.879869, -0.182126, 4.84544, 5.6134, 0, 0, 0, 0, 0
2094960, 10.8693, 11.5776, 10, -0.869349, -1.57761, 4.76056, 4.28589, 0, 0, 0, 0, 0
2094970, 9.45283, 10.5047, 10, 0.547172, -0.504701, 5.99457, 5.1216, 0, 0, 0, 0, 0
2094981, 8.41498, 8.41147, 10, 1.58502, 1.58853, 7.0262, 7.02911, 0, 0, 0, 0, 0
2094991, 9.47036, 8.41849, 10, 0.529641, 1.58151, 6.20772, 7.19357, 0, 0, 0, 0, 0
2095000, 10.1751, 10.1751, 10, -0.175114, -0.175114, 5.60422, 5.71748, 0, 0, 0, 0, 0
2095010, 10.1751, 10.8553, 10, -0.175114, -0.855325, 5.58537, 5.06111, 0, 0, 0, 0, 0
2095021, 10.1576, 10.1751, 10, -0.157582, -0.175114, 5.58294, 5.60653, 0, 0, 0, 0, 0
2095031, 9.46685, 9.10571, 10, 0.533147, 0.89429, 6.21335, 6.58996, 0, 0, 0, 0, 0
2095040, 9.82449, 9.47387, 10, 0.17551, 0.526134, 5.93557, 6.3412, 0, 0, 0, 0, 0
2095050, 9.80345, 10.1611, 10, 0.196548, -0.161089, 5.97418, 5.75376, 0, 0, 0, 0, 0
2095060, 10.5187, 10.1716, 10, -0.518725, -0.171608, 5.32496, 5.72656, 0, 0, 0, 0, 0
2095071, 9.81748, 9.80345, 10, 0.182523, 0.196548, 5.92635, 6.05312, 0, 0, 0, 0, 0
2095080, 9.82449, 9.81748, 10, 0.17551, 0.182523, 5.93943, 6.06114, 0, 0, 0, 0, 0
2095090, 9.82098, 9.828, 10, 0.179017, 0.172004, 5.96161, 6.07094, 0, 0, 0, 0, 0
2095100, 10.1576, 9.80696, 10, -0.157582, 0.193042, 5.66541, 6.10918, 0, 0, 0, 0, 0
2095111, 10.1681, 9.47387, 10, -0.168101, 0.526134, 5.63859, 6.44214, 0, 0, 0, 0, 0
2095121, 9.82449, 10.1576, 10, 0.17551, -0.157582, 5.94253, 5.85799, 0, 0, 0, 0, 0
2095130, 9.80345, 10.1716, 10, 0.196548, -0.171608, 5.98115, 5.82788, 0, 0, 0, 0, 0
2095140, 10.1786, 9.828, 10, -0.17862, 0.172004, 5.65069, 6.13145, 0, 0, 0, 0, 0
2095151, 10.1716, 9.80696, 10, -0.171608, 0.193042, 5.63803, 6.16968, 0, 0, 0, 0, 0
2095161, 10.1471, 10.1506, 10, -0.147064, -0.15057, 5.64255, 5.86842, 0, 0, 0, 0, 0
2095170, 9.83501, 9.84202, 10, 0.164991, 0.157979, 5.91919, 6.14139, 0, 0, 0, 0, 0
2095180, 10.1611, 10.1681, 10, -0.161089, -0.168101, 5.63134, 5.85279, 0, 0, 0, 0, 0
2095191, 9.80696, 10.1471, 10, 0.193042, -0.147064, 5.9459, 5.85441, 0, 0, 0, 0, 0
2095201, 10.1471, 10.1541, 10, -0.147064, -0.154077, 5.64793, 5.832, 0, 0, 0, 0, 0
